           1  0.908394078179450        0.00000000000000       9.762816523706580E-002  0.810765912942385     
           2  0.909246880668892       3.976722389268508E-004  9.768401019654802E-002  0.811165198233417     
           3  0.910092617935103       3.943099433840948E-004  9.773952524545074E-002  0.811958782746268     
           4  0.910931324399299       3.909683225364696E-004  9.779470460657393E-002  0.812745651470188     
           5  0.911763034050909       3.876452349203873E-004  9.784954574321934E-002  0.813525843072769     
           6  0.912587780836119       3.843397508608219E-004  9.790404764722956E-002  0.814299393438029     
           7  0.913405598835377       3.810515067297050E-004  9.795821003595741E-002  0.815066337292690     
           8  0.914216522341619       3.777804020008145E-004  9.801203297549087E-002  0.815826708964127     
           9  0.915020585891988       3.745264571315765E-004  9.806551670381923E-002  0.816580542731037     
          10  0.915817824277775       3.712897468987966E-004  9.811866154776683E-002  0.817327872983109     
          11  0.916608272543983       3.680703691375738E-004  9.817146788389584E-002  0.818068734290950     
          12  0.917391965984168       3.648684300908074E-004  9.822393612004633E-002  0.818803161434031     
          13  0.918168940133242       3.616840375546398E-004  9.827606668656338E-002  0.819531189409124     
          14  0.918939230758980       3.585172976821309E-004  9.832786003204909E-002  0.820252853429249     
          15  0.919702873853487       3.553683135050543E-004  9.837931662126759E-002  0.820968188918715     
          16  0.920459905624126       3.522371842624210E-004  9.843043693403876E-002  0.821677231505825     
          17  0.921210362484707       3.491240051082930E-004  9.848122146461824E-002  0.822380017014981     
          18  0.921954281046668       3.460288669986174E-004  9.853167072129586E-002  0.823076581458373     
          19  0.922691698110165       3.429518566619155E-004  9.858178522609456E-002  0.823766961027409     
          20  0.923422650655521       3.398930566105938E-004  9.863156551453733E-002  0.824451192084373     
          21  0.924147175834380       3.368525451710461E-004  9.868101213541733E-002  0.825129311153792     
          22  0.924865310961410       3.338303965234572E-004  9.873012565060262E-002  0.825801354914284     
          23  0.925577093505741       3.308266807461647E-004  9.877890663483321E-002  0.826467360190161     
          24  0.926282561082642       3.278414638626345E-004  9.882735567552796E-002  0.827127363943252     
          25  0.926981751445347       3.248748078899216E-004  9.887547337259446E-002  0.827781403264862     
          26  0.927674702476862       3.219267708881586E-004  9.892326033823207E-002  0.828429515367741     
          27  0.928361452182000       3.189974070103472E-004  9.897071719675347E-002  0.829071737578236     
          28  0.929042038679384       3.160867665532747E-004  9.901784458438816E-002  0.829708107328443     
          29  0.929716500193670       3.131948960082869E-004  9.906464314910038E-002  0.830338662148561     
          30  0.930384875047800       3.103218381129711E-004  9.911111355039960E-002  0.830963439659287     
          31  0.931047201655413       3.074676319026784E-004  9.915725645916043E-002  0.831582477564350     
          32  0.931703518513311       3.046323127627916E-004  9.920307255743684E-002  0.832195813643112     
          33  0.932353864194100       3.018159124809534E-004  9.924856253827932E-002  0.832803485743340     
          34  0.932998277338777       2.990184592997210E-004  9.929372710554919E-002  0.833405531773929     
          35  0.933636796649723       2.962399779692881E-004  9.933856697374537E-002  0.834001989698008     
          36  0.934269460883409       2.934804898005107E-004  9.938308286781433E-002  0.834592897525794     
          37  0.934896308843596       2.907400127180088E-004  9.942727552298394E-002  0.835178293307894     
          38  0.935517379374355       2.880185613133977E-004  9.947114568457156E-002  0.835758215128470     
          39  0.936132711353355       2.853161468985734E-004  9.951469410781442E-002  0.836332701098642     
          40  0.936742343685219       2.826327775592727E-004  9.955792155769759E-002  0.836901789349962     
          41  0.937346315294889       2.799684582083405E-004  9.960082880876804E-002  0.837465518027913     
          42  0.937944665121310       2.773231906393077E-004  9.964341664496811E-002  0.838023925285703     
          43  0.938537432111017       2.746969735798012E-004  9.968568585946230E-002  0.838577049277975     
          44  0.939124655212038       2.720898027450421E-004  9.972763725446876E-002  0.839124928154825     
          45  0.939706373367484       2.695016708910998E-004  9.976927164107378E-002  0.839667600055519     
          46  0.940282625509906       2.669325678683467E-004  9.981058983908100E-002  0.840205103102957     
          47  0.940853450555217       2.643824806745470E-004  9.985159267683541E-002  0.840737475397707     
          48  0.941418887396863       2.618513935080048E-004  9.989228099105256E-002  0.841264755012302     
          49  0.941978974900242       2.593392878205296E-004  9.993265562665962E-002  0.841786979985762     
          50  0.942533751897040       2.568461423701800E-004  9.997271743662153E-002  0.842304188318049     
          51  0.943083257179872       2.543719332738297E-004  0.100012467281791       0.842816417964808     
          52  0.943627529496801       2.519166340597448E-004  0.100051906030730       0.843323706832011     
          53  0.944166607546141       2.494802157196046E-004  0.100091034559564       0.843826092770858     
          54  0.944700529971307       2.470626467605770E-004  0.100129853751810       0.844323613572736     
          55  0.945229335355775       2.446638932569993E-004  0.100168364498232       0.844816306964286     
          56  0.945753062218092       2.422839189018345E-004  0.100206567696661       0.845304210602529     
          57  0.946271749007073       2.399226850577838E-004  0.100244464251867       0.845787362070148     
          58  0.946785434097088       2.375801508082120E-004  0.100282055075379       0.846265798870900     
          59  0.947294155783368       2.352562730077197E-004  0.100319341085352       0.846739558425008     
          60  0.947797952277547       2.329510063322835E-004  0.100356323206400       0.847208678064815     
          61  0.948296861703158       2.306643033291899E-004  0.100393002369457       0.847673195030372     
          62  0.948790922091393       2.283961144665864E-004  0.100429379511614       0.848133146465313     
          63  0.949280171376730       2.261463881825945E-004  0.100465455575984       0.848588569412563     
          64  0.949764647393030       2.239150709340985E-004  0.100501231511550       0.849039500810546     
          65  0.950244387869271       2.217021072451543E-004  0.100536708273018       0.849485977489009     
          66  0.950719430425745       2.195074397550503E-004  0.100571886820673       0.849928036165318     
          67  0.951189812570198       2.173310092656975E-004  0.100606768120239       0.850365713440694     
          68  0.951655571694078       2.151727547889472E-004  0.100641353142737       0.850799045796552     
