   0.00000000000000       1.690681565760610E-005  1.677313139512559E-005
  6.103515625000000E-002  1.692359189553238E-005  1.680606029845248E-005
  0.122070312500000       1.694020029338541E-005  1.683905147785590E-005
  0.183105468750000       1.695668844729813E-005  1.687210477863233E-005
  0.244140625000000       1.697310467823475E-005  1.690522004104708E-005
  0.305175781250000       1.698949787720016E-005  1.693839710089470E-005
  0.366210937500000       1.700591734807636E-005  1.697163579007234E-005
  0.427246093750000       1.702241264859261E-005  1.700493593715726E-005
  0.488281250000000       1.703903342994767E-005  1.703829736799240E-005
  0.549316406250000       1.705582927559579E-005  1.707171990627470E-005
  0.610351562500000       1.707284953972744E-005  1.710520337415121E-005
  0.671386718750000       1.709014318596739E-005  1.713874759281176E-005
  0.732421875000000       1.710775862681717E-005  1.717235238308894E-005
  0.793457031250000       1.712574356437050E-005  1.720601756605426E-005
  0.854492187500000       1.714414483282959E-005  1.723974296361687E-005
  0.915527343750000       1.716300824332977E-005  1.727352839911725E-005
  0.976562500000000       1.718237843160358E-005  1.730737369792158E-005
   1.03759765625000       1.720229870897726E-005  1.734127868800950E-005
   1.09863281250000       1.722281091720267E-005  1.737524320055892E-005
   1.15966796875000       1.724395528761065E-005  1.740926707052411E-005
   1.22070312500000       1.726577030505780E-005  1.744335013720724E-005
   1.28173828125000       1.728829257712733E-005  1.747749224482310E-005
   1.34277343750000       1.731155670902689E-005  1.751169324305437E-005
   1.40380859375000       1.733559518460999E-005  1.754595298759712E-005
   1.46484375000000       1.736043825392884E-005  1.758027134069716E-005
   1.52587890625000       1.738611382770582E-005  1.761464817167457E-005
   1.58691406250000       1.741264737909190E-005  1.764908335743604E-005
   1.64794921875000       1.744006185304955E-005  1.768357678297473E-005
   1.70898437500000       1.746837758368961E-005  1.771812834185518E-005
   1.77001953125000       1.749761221984843E-005  1.775273793668609E-005
   1.83105468750000       1.752778065917674E-005  1.778740547957547E-005
   1.89208984375000       1.755889499098432E-005  1.782213089257047E-005
   1.95312500000000       1.759096444805219E-005  1.785691410808113E-005
   2.01416015625000       1.762399536759573E-005  1.789175506928486E-005
   2.07519531250000       1.765799116154302E-005  1.792665373051511E-005
   2.13623046875000       1.769295229624348E-005  1.796161005762672E-005
   2.19726562500000       1.772887628171127E-005  1.799662402834715E-005
   2.25830078125000       1.776575767046569E-005  1.803169563260267E-005
   2.31933593750000       1.780358806600261E-005  1.806682487282497E-005
   2.38037109375000       1.784235614089974E-005  1.810201176423619E-005
   2.44140625000000       1.788204766452757E-005  1.813725633511261E-005
   2.50244140625000       1.792264554030690E-005  1.817255862702251E-005
   2.56347656250000       1.796412985241991E-005  1.820791869504329E-005
   2.62451171875000       1.800647792185515E-005  1.824333660795308E-005
   2.68554687500000       1.804966437163083E-005  1.827881244839935E-005
   2.74658203125000       1.809366120101542E-005  1.831434631303922E-005
   2.80761718750000       1.813843786853284E-005  1.834993831265816E-005
   2.86865234375000       1.818396138350665E-005  1.838558857226089E-005
   2.92968750000000       1.823019640587628E-005  1.842129723113599E-005
   2.99072265625000       1.827710535398696E-005  1.845706444289447E-005
   3.05175781250000       1.832464852002257E-005  1.849289037548214E-005
   3.11279296875000       1.837278419273778E-005  1.852877521116461E-005
   3.17382812500000       1.842146878711117E-005  1.856471914648451E-005
   3.23486328125000       1.847065698051395E-005  1.860072239219213E-005
   3.29589843750000       1.852030185498115E-005  1.863678517315039E-005
   3.35693359375000       1.857035504513968E-005  1.867290772820925E-005
   3.41796875000000       1.862076689132311E-005  1.870909031005800E-005
   3.47900390625000       1.867148659740588E-005  1.874533318504467E-005
   3.54003906250000       1.872246239284463E-005  1.878163663297350E-005
