        0.0000000      1.0000000      0.0000000      0.0000000
        0.0625000      1.0000000      0.0000000      0.0000000
        0.1250000      1.0000000      0.0000000      0.0000000
        0.1875000      1.0000000      0.0000000      0.0000000
        0.2500000      1.0000000      0.0000000      0.0000000
        0.3125000      1.0000000      0.0000000      0.0000000
        0.3750000      1.0000000      0.0000000      0.0000000
        0.4375000      1.0000000      0.0000000      0.0000000
        0.5000000      1.0000000      0.0000000      0.0000000
        0.5625000      1.0000000      0.0000000      0.0000000
        0.6250000      1.0000000      0.0000000      0.0000000
        0.6875000      1.0000000      0.0000000      0.0000000
        0.7500000      1.0000000      0.0000000      0.0000000
        0.8125000      1.0000000      0.0000000      0.0000000
        0.8750000      1.0000000      0.0000000      0.0000000
        0.9375000      1.0000000      0.0000000      0.0000000
        1.0000000      1.0000000      0.0000000      0.0000000
        1.0625000      1.0000000      0.0000000      0.0000000
        1.1250000      1.0000000      0.0000000      0.0000000
        1.1875000      1.0000000      0.0000000      0.0000000
        1.2500000      1.0000000      0.0000000      0.0000000
        1.3125000      1.0000000      0.0000000      0.0000000
        1.3750000      1.0000000      0.0000000      0.0000000
        1.4375000      1.0000000      0.0000000      0.0000000
        1.5000000      1.0000000      0.0000000      0.0000000
        1.5625000      1.0000000      0.0000000      0.0000000
        1.6250000      1.0000000      0.0000000      0.0000000
        1.6875000      1.0000000      0.0000000      0.0000000
        1.7500000      1.0000000      0.0000000      0.0000000
        1.8125000      1.0000000      0.0000000      0.0000000
        1.8750000      1.0000000      0.0000000      0.0000000
        1.9375000      1.0000000      0.0000000      0.0000000
        2.0000000      1.0000000      0.0000000      0.0000000
        2.0625000      1.0000000      0.0000000      0.0000000
        2.1250000      1.0000000      0.0000000      0.0000000
        2.1875000      1.0000000      0.0000000      0.0000000
        2.2500000      1.0000000      0.0000000      0.0000000
        2.3125000      1.0000000      0.0000000      0.0000000
        2.3750000      1.0000000      0.0000000      0.0000000
        2.4375000      1.0000000      0.0000000      0.0000000
        2.5000000      1.0000000      0.0000000      0.0000000
        2.5625000      1.0000000      0.0000000      0.0000000
        2.6250000      1.0000000      0.0000000      0.0000000
        2.6875000      1.0000000      0.0000000      0.0000000
        2.7500000      1.0000000      0.0000000      0.0000000
        2.8125000      1.0000000      0.0000000      0.0000000
        2.8750000      1.0000000      0.0000000      0.0000000
        2.9375000      1.0000000      0.0000000      0.0000000
        3.0000000      1.0000000      0.0000000      0.0000000
        3.0625000      1.0000000      0.0000000      0.0000000
        3.1250000      1.0000000      0.0000000      0.0000000
        3.1875000      1.0000000      0.0000000      0.0000000
        3.2500000      1.0000000      0.0000000      0.0000000
        3.3125000      1.0000000      0.0000000      0.0000000
        3.3750000      1.0000000      0.0000000      0.0000000
        3.4375000      1.0000000      0.0000000      0.0000000
        3.5000000      1.0000000      0.0000000      0.0000000
        3.5625000      1.0000000      0.0000000      0.0000000
        3.6250000      1.0000000      0.0000000      0.0000000
        3.6875000      1.0000000      0.0000000      0.0000000
        3.7500000      1.0000000      0.0000000      0.0000000
        3.8125000      1.0000000      0.0000000      0.0000000
        3.8750000      1.0000000      0.0000000      0.0000000
        3.9375000      1.0000000      0.0000000      0.0000000
        4.0000000      1.0000000      0.0000000      0.0000000
        4.0625000      1.0000000      0.0000000      0.0000000
        4.1250000      1.0000000      0.0000000      0.0000000
        4.1875000      1.0000000      0.0000000      0.0000000
        4.2500000      1.0000000      0.0000000      0.0000000
        4.3125000      1.0000000      0.0000000      0.0000000
        4.3750000      1.0000000      0.0000000      0.0000000
        4.4375000      1.0000000      0.0000000      0.0000000
        4.5000000      1.0000000      0.0000000      0.0000000
        4.5625000      1.0000000      0.0000000      0.0000000
        4.6250000      1.0000000      0.0000000      0.0000000
        4.6875000      1.0000000      0.0000000      0.0000000
        4.7500000      1.0000000      0.0000000      0.0000000
        4.8125000      1.0000000      0.0000000      0.0000000
        4.8750000      1.0000000      0.0000000      0.0000000
        4.9375000      1.0000000      0.0000000      0.0000000
        5.0000000      1.0000000      0.0000000      0.0000000
        5.0625000      1.0000000      0.0000000      0.0000000
        5.1250000      1.0000000      0.0000000      0.0000000
        5.1875000      1.0000000      0.0000000      0.0000000
        5.2500000      1.0000000      0.0000000      0.0000000
        5.3125000      1.0000000      0.0000000      0.0000000
        5.3750000      1.0000000      0.0000000      0.0000000
        5.4375000      1.0000000      0.0000000      0.0000000
        5.5000000      1.0000000      0.0000000      0.0000000
        5.5625000      1.0000000      0.0000000      0.0000000
        5.6250000      1.0000000      0.0000000      0.0000000
        5.6875000      1.0000000      0.0000000      0.0000000
        5.7500000      1.0000000      0.0000000      0.0000000
        5.8125000      1.0000000      0.0000000      0.0000000
        5.8750000      1.0000000      0.0000000      0.0000000
        5.9375000      1.0000000      0.0000000      0.0000000
        6.0000000      1.0000000      0.0000000      0.0000000
        6.0625000      1.0000000      0.0000000      0.0000000
        6.1250000      1.0000000      0.0000000      0.0000000
        6.1875000      1.0000000      0.0000000      0.0000000
        6.2500000      1.0000000      0.0000000      0.0000000
        6.3125000      1.0000000      0.0000000      0.0000000
        6.3750000      1.0000000      0.0000000      0.0000000
        6.4375000      1.0000000      0.0000000      0.0000000
        6.5000000      1.0000000      0.0000000      0.0000000
        6.5625000      1.0000000      0.0000000      0.0000000
        6.6250000      1.0000000      0.0000000      0.0000000
        6.6875000      1.0000000      0.0000000      0.0000000
        6.7500000      1.0000000      0.0000000      0.0000000
        6.8125000      1.0000000      0.0000000      0.0000000
        6.8750000      1.0000000      0.0000000      0.0000000
        6.9375000      1.0000000      0.0000000      0.0000000
