   0.00000000000000       1.677313139512559E-005  1.677313139512559E-005
  6.103515625000000E-002  1.680592142700729E-005  1.680592142700729E-005
  0.122070312500000       1.683877154590979E-005  1.683877154590979E-005
  0.183105468750000       1.687168185360424E-005  1.687168185360424E-005
  0.244140625000000       1.690465245201759E-005  1.690465245201759E-005
  0.305175781250000       1.693768344323288E-005  1.693768344323288E-005
  0.366210937500000       1.697077492948933E-005  1.697077492948933E-005
  0.427246093750000       1.700392701318265E-005  1.700392701318265E-005
  0.488281250000000       1.703713979686518E-005  1.703713979686518E-005
  0.549316406250000       1.707041338324613E-005  1.707041338324613E-005
  0.610351562500000       1.710374787519178E-005  1.710374787519178E-005
  0.671386718750000       1.713714337572570E-005  1.713714337572570E-005
  0.732421875000000       1.717059998802895E-005  1.717059998802895E-005
  0.793457031250000       1.720411781544026E-005  1.720411781544026E-005
  0.854492187500000       1.723769696145630E-005  1.723769696145630E-005
  0.915527343750000       1.727133752973185E-005  1.727133752973185E-005
  0.976562500000000       1.730503962408000E-005  1.730503962408000E-005
   1.03759765625000       1.733880334847240E-005  1.733880334847240E-005
   1.09863281250000       1.737262880703942E-005  1.737262880703942E-005
   1.15966796875000       1.740651610407041E-005  1.740651610407041E-005
   1.22070312500000       1.744046534401387E-005  1.744046534401387E-005
   1.28173828125000       1.747447663147769E-005  1.747447663147769E-005
   1.34277343750000       1.750855007122935E-005  1.750855007122935E-005
   1.40380859375000       1.754268576819612E-005  1.754268576819612E-005
   1.46484375000000       1.757688382746529E-005  1.757688382746529E-005
   1.52587890625000       1.761114435428436E-005  1.761114435428436E-005
   1.58691406250000       1.764546745406129E-005  1.764546745406129E-005
   1.64794921875000       1.767985323236466E-005  1.767985323236466E-005
   1.70898437500000       1.771430179492393E-005  1.771430179492393E-005
   1.77001953125000       1.774881324762962E-005  1.774881324762962E-005
   1.83105468750000       1.778338769653354E-005  1.778338769653354E-005
   1.89208984375000       1.781802524784901E-005  1.781802524784901E-005
   1.95312500000000       1.785272600795102E-005  1.785272600795102E-005
   2.01416015625000       1.788749008337654E-005  1.788749008337654E-005
   2.07519531250000       1.792231758082464E-005  1.792231758082464E-005
   2.13623046875000       1.795720860715675E-005  1.795720860715675E-005
   2.19726562500000       1.799216326939688E-005  1.799216326939688E-005
   2.25830078125000       1.802718167473179E-005  1.802718167473179E-005
   2.31933593750000       1.806226393051128E-005  1.806226393051128E-005
   2.38037109375000       1.809741014424831E-005  1.809741014424831E-005
   2.44140625000000       1.813262042361930E-005  1.813262042361930E-005
   2.50244140625000       1.816789487646431E-005  1.816789487646431E-005
   2.56347656250000       1.820323361078722E-005  1.820323361078722E-005
   2.62451171875000       1.823863673475603E-005  1.823863673475603E-005
   2.68554687500000       1.827410435670299E-005  1.827410435670299E-005
   2.74658203125000       1.830963658512486E-005  1.830963658512486E-005
   2.80761718750000       1.834523352868314E-005  1.834523352868314E-005
   2.86865234375000       1.838089529620424E-005  1.838089529620424E-005
   2.92968750000000       1.841662199667973E-005  1.841662199667973E-005
   2.99072265625000       1.845241373926656E-005  1.845241373926656E-005
   3.05175781250000       1.848827063328726E-005  1.848827063328726E-005
   3.11279296875000       1.852419278823016E-005  1.852419278823016E-005
   3.17382812500000       1.856018031374962E-005  1.856018031374962E-005
   3.23486328125000       1.859623331966624E-005  1.859623331966624E-005
   3.29589843750000       1.863235191596706E-005  1.863235191596706E-005
   3.35693359375000       1.866853621280583E-005  1.866853621280583E-005
   3.41796875000000       1.870478632050317E-005  1.870478632050317E-005
   3.47900390625000       1.874110234954680E-005  1.874110234954680E-005
   3.54003906250000       1.877748441059182E-005  1.877748441059182E-005
   3.60107421875000       1.881393261446083E-005  1.881393261446083E-005
   3.66210937500000       1.885044707214425E-005  1.885044707214425E-005
   3.72314453125000       1.888702789480045E-005  1.888702789480045E-005
   3.78417968750000       1.892367519375603E-005  1.892367519375603E-005
   3.84521484375000       1.896038908050603E-005  1.896038908050603E-005
   3.90625000000000       1.899716966671412E-005  1.899716966671412E-005
   3.96728515625000       1.903401706421286E-005  1.903401706421286E-005
   4.02832031250000       1.907093138500389E-005  1.907093138500389E-005
   4.08935546875000       1.910791274125818E-005  1.910791274125818E-005
   4.15039062500000       1.914496124531622E-005  1.914496124531622E-005
   4.21142578125000       1.918207700968827E-005  1.918207700968827E-005
   4.27246093750000       1.921926014705456E-005  1.921926014705456E-005
   4.33349609375000       1.925651077026551E-005  1.925651077026551E-005
   4.39453125000000       1.929382899234200E-005  1.929382899234200E-005
   4.45556640625000       1.933121492647551E-005  1.933121492647551E-005
   4.51660156250000       1.936866868602842E-005  1.936866868602842E-005
   4.57763671875000       1.940619038453418E-005  1.940619038453418E-005
   4.63867187500000       1.944378013569758E-005  1.944378013569758E-005
   4.69970703125000       1.948143805339492E-005  1.948143805339492E-005
   4.76074218750000       1.951916425167428E-005  1.951916425167428E-005
   4.82177734375000       1.955695884475571E-005  1.955695884475571E-005
   4.88281250000000       1.959482194703147E-005  1.959482194703147E-005
   4.94384765625000       1.963275367306628E-005  1.963275367306628E-005
   5.00488281250000       1.967075413759747E-005  1.967075413759747E-005
   5.06591796875000       1.970882345553529E-005  1.970882345553529E-005
   5.12695312500000       1.974696174196309E-005  1.974696174196309E-005
   5.18798828125000       1.978516911213754E-005  1.978516911213754E-005
   5.24902343750000       1.982344568148888E-005  1.982344568148888E-005
   5.31005859375000       1.986179156562113E-005  1.986179156562113E-005
   5.37109375000000       1.990020688031231E-005  1.990020688031231E-005
   5.43212890625000       1.993869174151468E-005  1.993869174151468E-005
